required_level,item_level,quality,quality_label,inventory_type,inventory_label,subclass,subclass_label,slot_key,role,count,median_visible_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under
65,100,3,Rare,26,Ranged,3,Gun,ranged,physical,1,18.0,18.0,42.0,-57.143
65,105,2,Uncommon,5,Chest,2,Leather,chest,caster,1,75.45,75.45,37.76,99.813
65,105,2,Uncommon,5,Chest,2,Leather,chest,physical,1,77.13,77.13,37.76,104.262
65,105,2,Uncommon,13,One-hand Weapon,15,Dagger,weapon_one_hand,generic,1,25.0,25.0,37.76,-33.793
65,105,2,Uncommon,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,77.13,77.13,67.969,13.479
65,105,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,physical,1,124.5,124.5,67.969,83.173
65,105,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,50.74,50.74,37.76,34.374
65,105,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,49.88,49.88,37.76,32.096
66,83,2,Uncommon,2,Neck,0,Misc,neck,generic,1,28.14,28.14,16.136,74.393
66,83,2,Uncommon,11,Finger,0,Misc,finger,generic,1,28.14,28.14,16.136,74.393
66,100,3,Rare,1,Head,1,Cloth,head,caster,2,96.72,108.72,42.0,158.857
66,100,3,Rare,1,Head,2,Leather,head,caster,1,79.69,91.69,42.0,118.31
66,100,3,Rare,1,Head,2,Leather,head,physical,2,86.205,98.205,42.0,133.821
66,100,3,Rare,1,Head,3,Mail,head,caster,1,102.04,114.04,42.0,171.524
66,100,3,Rare,1,Head,3,Mail,head,generic,2,91.275,103.275,42.0,145.893
66,100,3,Rare,1,Head,4,Plate,head,caster,1,88.04,100.04,42.0,138.19
66,100,3,Rare,1,Head,4,Plate,head,generic,1,81.1,93.1,42.0,121.667
66,100,3,Rare,1,Head,4,Plate,head,physical,1,82.1,94.1,42.0,124.048
66,100,3,Rare,6,Waist,1,Cloth,waist,caster,1,75.68,75.68,31.08,143.501
66,100,3,Rare,6,Waist,2,Leather,waist,generic,1,88.84,88.84,31.08,185.843
66,100,3,Rare,6,Waist,2,Leather,waist,physical,1,75.08,75.08,31.08,141.57
66,100,3,Rare,6,Waist,3,Mail,waist,generic,1,75.76,75.76,31.08,143.758
66,100,3,Rare,6,Waist,3,Mail,waist,physical,1,81.76,81.76,31.08,163.063
66,100,3,Rare,6,Waist,4,Plate,waist,generic,2,78.58,78.58,31.08,152.831
66,100,3,Rare,7,Legs,1,Cloth,legs,caster,1,93.07,101.07,42.0,140.643
66,100,3,Rare,7,Legs,2,Leather,legs,generic,1,96.88,112.88,42.0,168.762
66,100,3,Rare,7,Legs,2,Leather,legs,physical,1,92.11,100.11,42.0,138.357
66,100,3,Rare,7,Legs,3,Mail,legs,caster,1,101.35,109.35,42.0,160.357
66,100,3,Rare,7,Legs,3,Mail,legs,physical,1,99.13,107.13,42.0,155.071
66,100,3,Rare,7,Legs,4,Plate,legs,generic,1,93.13,101.13,42.0,140.786
66,100,3,Rare,7,Legs,4,Plate,legs,physical,1,90.11,98.11,42.0,133.595
66,103,2,Uncommon,2,Neck,0,Misc,neck,generic,1,10.05,10.05,20.683,-51.41
66,103,3,Rare,1,Head,1,Cloth,head,caster,1,98.7,98.7,43.452,127.146
66,103,3,Rare,2,Neck,0,Misc,neck,caster,1,58.08,58.08,24.333,138.686
66,103,3,Rare,3,Shoulder,1,Cloth,shoulder,caster,1,60.4,76.4,32.155,137.602
66,103,3,Rare,3,Shoulder,2,Leather,shoulder,caster,1,70.77,86.77,32.155,169.852
66,103,3,Rare,3,Shoulder,2,Leather,shoulder,generic,1,72.08,88.08,32.155,173.926
66,103,3,Rare,5,Chest,4,Plate,chest,physical,1,69.78,93.78,43.452,115.823
66,103,3,Rare,7,Legs,1,Cloth,legs,caster,1,103.53,103.53,43.452,138.262
66,103,3,Rare,7,Legs,2,Leather,legs,physical,1,96.76,96.76,43.452,122.681
66,103,3,Rare,7,Legs,3,Mail,legs,physical,2,95.16,107.16,43.452,146.616
66,103,3,Rare,8,Feet,4,Plate,feet,caster,1,84.07,84.07,32.155,161.455
66,103,3,Rare,9,Wrist,4,Plate,wrist,physical,1,38.08,46.08,24.333,89.371
66,103,3,Rare,10,Hands,3,Mail,hands,caster,1,67.08,83.08,32.155,158.376
66,103,3,Rare,10,Hands,4,Plate,hands,physical,1,46.78,62.78,32.155,95.244
66,103,3,Rare,11,Finger,0,Misc,finger,caster,1,50.9,50.9,24.333,109.179
66,103,3,Rare,11,Finger,0,Misc,finger,physical,1,50.73,50.73,24.333,108.48
66,103,3,Rare,11,Finger,0,Misc,finger,tank,1,35.09,35.09,24.333,44.206
66,103,3,Rare,13,One-hand Weapon,0,Axe,weapon_one_hand,generic,1,38.05,38.05,43.452,-12.433
66,103,3,Rare,13,One-hand Weapon,7,Sword,weapon_one_hand,tank,1,25.06,25.06,43.452,-42.327
66,103,3,Rare,16,Cloak,1,Cloth,cloak,physical,2,49.365,49.365,24.333,102.871
66,103,3,Rare,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,2,113.82,113.82,43.452,161.943
66,103,3,Rare,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,111.15,111.15,43.452,155.798
66,108,2,Uncommon,5,Chest,3,Mail,chest,physical,1,66.0,66.0,39.004,69.215
66,108,2,Uncommon,8,Feet,3,Mail,feet,caster,1,64.02,64.02,28.863,121.809
66,108,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,tank,1,26.05,26.05,39.004,-33.211
66,108,2,Uncommon,13,One-hand Weapon,15,Dagger,weapon_one_hand,generic,1,21.0,21.0,39.004,-46.159
66,108,2,Uncommon,17,Two-hand Weapon,6,Polearm,weapon_two_hand,caster,1,84.63,84.63,70.207,20.544
66,108,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,physical,1,142.5,142.5,70.207,102.972
66,108,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,55.04,55.04,39.004,41.115
66,108,2,Uncommon,21,Main-hand Weapon,7,Sword,weapon_main_hand,caster,1,32.9,32.9,39.004,-15.649
66,108,2,Uncommon,21,Main-hand Weapon,13,Fist,weapon_main_hand,physical,1,28.0,28.0,39.004,-28.212
66,108,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,55.9,55.9,39.004,43.32
66,108,2,Uncommon,22,Off-hand Weapon,13,Fist,weapon_off_hand,physical,1,28.0,28.0,21.842,28.193
66,108,2,Uncommon,25,Thrown,16,Thrown,ranged,physical,2,21.0,21.0,39.004,-46.159
66,114,2,Uncommon,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,generic,2,83.14,83.14,74.71,11.283
67,95,4,Epic,11,Finger,0,Misc,finger,caster,1,63.16,63.16,25.499,147.699
67,95,4,Epic,11,Finger,0,Misc,finger,generic,1,70.08,70.08,25.499,174.838
67,106,3,Rare,1,Head,2,Leather,head,physical,1,89.0,89.0,44.911,98.17
67,106,3,Rare,2,Neck,0,Misc,neck,physical,1,51.0,51.0,25.15,102.783
67,106,3,Rare,5,Chest,4,Plate,chest,physical,1,60.8,84.8,44.911,88.819
67,106,3,Rare,6,Waist,1,Cloth,waist,caster,1,68.1,68.1,33.234,104.911
67,106,3,Rare,6,Waist,3,Mail,waist,caster,1,63.65,79.65,33.234,139.664
67,106,3,Rare,7,Legs,1,Cloth,legs,caster,2,109.38,109.38,44.911,143.549
67,106,3,Rare,7,Legs,3,Mail,legs,caster,1,82.23,106.23,44.911,136.535
67,106,3,Rare,8,Feet,4,Plate,feet,caster,1,85.0,85.0,33.234,155.762
67,106,3,Rare,10,Hands,2,Leather,hands,generic,1,59.0,75.0,33.234,125.672
67,106,3,Rare,10,Hands,3,Mail,hands,caster,1,74.82,74.82,33.234,125.131
67,106,3,Rare,11,Finger,0,Misc,finger,physical,1,42.0,42.0,25.15,66.998
67,106,3,Rare,20,Robe,1,Cloth,chest,caster,1,92.96,92.96,44.911,106.988
67,108,2,Uncommon,16,Cloak,1,Cloth,cloak,generic,1,9.38,9.38,21.842,-57.055
67,111,2,Uncommon,20,Robe,1,Cloth,chest,caster,1,67.99,67.99,40.252,68.91
67,111,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,62.78,62.78,40.252,55.967
67,111,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,62.78,62.78,40.252,55.967
67,130,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,138.46,138.46,48.273,186.828
67,130,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,138.46,138.46,48.273,186.828
68,97,3,Rare,3,Shoulder,2,Leather,shoulder,physical,1,77.72,77.72,30.01,158.979
68,109,3,Rare,5,Chest,2,Leather,chest,physical,1,86.08,86.08,46.376,85.615
68,109,3,Rare,5,Chest,3,Mail,chest,physical,1,103.0,103.0,46.376,122.099
68,109,3,Rare,8,Feet,2,Leather,feet,physical,1,76.73,76.73,34.318,123.586
68,109,3,Rare,9,Wrist,4,Plate,wrist,physical,1,41.06,41.06,25.97,58.103
68,109,3,Rare,11,Finger,0,Misc,finger,physical,1,52.07,52.07,25.97,100.498
68,109,3,Rare,14,Shield,6,Shield,shield,tank,1,53.34,53.34,34.318,55.429
68,109,3,Rare,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,1,161.58,161.58,83.476,93.564
68,112,3,Rare,1,Head,3,Mail,head,caster,2,114.32,114.32,47.846,138.931
68,112,3,Rare,1,Head,4,Plate,head,caster,1,110.69,110.69,47.846,131.344
68,112,3,Rare,1,Head,4,Plate,head,tank,1,98.16,98.16,47.846,105.156
68,112,3,Rare,2,Neck,0,Misc,neck,caster,1,65.97,65.97,26.794,146.212
68,112,3,Rare,2,Neck,0,Misc,neck,tank,1,55.27,55.27,26.794,106.277
68,112,3,Rare,3,Shoulder,1,Cloth,shoulder,caster,1,81.37,81.37,35.406,129.817
68,112,3,Rare,3,Shoulder,2,Leather,shoulder,physical,1,81.42,81.42,35.406,129.958
68,112,3,Rare,5,Chest,2,Leather,chest,physical,1,90.45,90.45,47.846,89.042
68,112,3,Rare,5,Chest,3,Mail,chest,physical,1,87.43,111.43,47.846,132.891
68,112,3,Rare,5,Chest,4,Plate,chest,caster,1,118.18,118.18,47.846,146.998
68,112,3,Rare,6,Waist,2,Leather,waist,caster,1,84.5,84.5,35.406,138.657
68,112,3,Rare,7,Legs,1,Cloth,legs,caster,1,81.36,105.36,47.846,120.204
68,112,3,Rare,7,Legs,4,Plate,legs,physical,1,74.07,98.07,47.846,104.968
68,112,3,Rare,8,Feet,1,Cloth,feet,caster,2,89.905,89.905,35.406,153.923
68,112,3,Rare,8,Feet,2,Leather,feet,caster,1,97.57,97.57,35.406,175.572
68,112,3,Rare,8,Feet,3,Mail,feet,caster,1,89.73,89.73,35.406,153.429
68,112,3,Rare,8,Feet,4,Plate,feet,physical,2,68.245,68.245,35.406,92.748
68,112,3,Rare,9,Wrist,1,Cloth,wrist,caster,1,49.06,49.06,26.794,83.1
68,112,3,Rare,9,Wrist,4,Plate,wrist,physical,1,52.06,52.06,26.794,94.297
68,112,3,Rare,10,Hands,1,Cloth,hands,caster,1,41.75,41.75,35.406,17.917
68,112,3,Rare,10,Hands,3,Mail,hands,caster,1,64.41,80.41,35.406,127.106
68,112,3,Rare,11,Finger,0,Misc,finger,caster,2,61.825,61.825,26.794,130.742
68,112,3,Rare,13,One-hand Weapon,7,Sword,weapon_one_hand,generic,1,33.73,33.73,47.846,-29.504
68,112,3,Rare,14,Shield,6,Shield,shield,tank,1,46.11,46.11,35.406,30.231
68,112,3,Rare,15,Ranged,2,Bow,ranged,physical,2,26.025,26.025,47.846,-45.607
68,112,3,Rare,16,Cloak,1,Cloth,cloak,caster,1,56.61,56.61,26.794,111.278
68,112,3,Rare,16,Cloak,1,Cloth,cloak,generic,1,59.05,59.05,26.794,120.385
68,112,3,Rare,16,Cloak,1,Cloth,cloak,physical,1,52.06,52.06,26.794,94.297
68,112,3,Rare,16,Cloak,1,Cloth,cloak,tank,1,54.9,54.9,26.794,104.896
68,112,3,Rare,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,generic,1,104.5,104.5,86.124,21.337
68,112,3,Rare,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,2,198.25,198.25,86.124,130.192
68,112,3,Rare,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,143.1,143.1,47.846,199.082
68,112,3,Rare,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,60.31,60.31,26.794,125.087
68,112,3,Rare,25,Thrown,16,Thrown,ranged,physical,1,26.0,26.0,47.846,-45.66
68,112,3,Rare,26,Ranged,3,Gun,ranged,generic,1,24.71,24.71,47.846,-48.356
68,112,3,Rare,26,Ranged,3,Gun,ranged,physical,1,25.0,25.0,47.846,-47.75
68,112,3,Rare,26,Ranged,19,Wand,ranged,caster,2,30.42,30.42,47.846,-36.422
68,114,2,Uncommon,5,Chest,1,Cloth,chest,caster,1,69.71,69.71,41.506,67.952
68,114,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,69.66,69.66,41.506,67.832
68,114,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,69.66,69.66,41.506,67.832
68,115,3,Rare,6,Waist,4,Plate,waist,physical,1,58.75,74.75,36.499,104.799
68,115,3,Rare,7,Legs,1,Cloth,legs,caster,1,106.68,106.68,49.323,116.287
68,115,3,Rare,7,Legs,3,Mail,legs,generic,1,116.08,116.08,49.323,135.345
68,115,3,Rare,7,Legs,4,Plate,legs,physical,1,106.15,106.15,49.323,115.213
68,115,3,Rare,11,Finger,0,Misc,finger,physical,1,58.05,58.05,27.621,110.166
68,115,3,Rare,13,One-hand Weapon,4,Mace,weapon_one_hand,physical,1,35.75,35.75,49.323,-27.519
68,115,3,Rare,16,Cloak,1,Cloth,cloak,caster,2,62.45,62.45,27.621,126.096
68,115,3,Rare,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,67.11,91.11,88.782,2.622
68,115,3,Rare,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,generic,1,109.08,109.08,88.782,22.863
68,115,3,Rare,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,142.23,142.23,49.323,188.363
68,134,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,143.62,143.62,49.985,187.327
68,134,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,143.62,143.62,49.985,187.327
68,138,2,Uncommon,5,Chest,3,Mail,chest,caster,1,120.16,120.16,51.705,132.397
68,138,2,Uncommon,5,Chest,3,Mail,chest,physical,1,113.19,113.19,51.705,118.917
68,138,2,Uncommon,6,Waist,1,Cloth,waist,caster,1,82.22,82.22,38.261,114.89
68,138,2,Uncommon,6,Waist,3,Mail,waist,caster,1,83.57,83.57,38.261,118.419
68,138,2,Uncommon,6,Waist,3,Mail,waist,physical,1,90.08,90.08,38.261,135.433
68,138,2,Uncommon,7,Legs,3,Mail,legs,caster,1,112.16,112.16,51.705,116.925
68,138,2,Uncommon,8,Feet,1,Cloth,feet,caster,1,82.22,82.22,38.261,114.89
68,138,2,Uncommon,10,Hands,1,Cloth,hands,caster,1,82.22,82.22,38.261,114.89
68,142,2,Uncommon,1,Head,4,Plate,head,generic,1,88.0,88.0,53.432,64.696
68,164,5,Legendary,21,Main-hand Weapon,7,Sword,weapon_main_hand,caster,1,404.37,428.37,96.441,344.177
69,100,3,Rare,8,Feet,3,Mail,feet,caster,1,64.68,80.68,31.08,159.588
69,109,3,Rare,8,Feet,1,Cloth,feet,caster,1,85.88,85.88,34.318,150.248
69,112,3,Rare,1,Head,2,Leather,head,caster,1,136.92,136.92,47.846,186.165
69,112,3,Rare,1,Head,2,Leather,head,physical,1,78.15,78.15,47.846,63.335
69,112,3,Rare,1,Head,3,Mail,head,caster,2,85.5,85.5,47.846,78.697
69,112,3,Rare,3,Shoulder,3,Mail,shoulder,caster,1,78.74,78.74,35.406,122.389
69,112,3,Rare,5,Chest,2,Leather,chest,physical,1,94.77,94.77,47.846,98.071
69,112,3,Rare,6,Waist,2,Leather,waist,generic,1,18.09,34.09,35.406,-3.718
69,112,3,Rare,6,Waist,3,Mail,waist,caster,1,86.0,86.0,35.406,142.894
69,112,3,Rare,6,Waist,3,Mail,waist,generic,1,18.09,34.09,35.406,-3.718
69,112,3,Rare,6,Waist,3,Mail,waist,physical,1,60.0,76.0,35.406,114.65
69,112,3,Rare,7,Legs,2,Leather,legs,generic,3,20.1,44.1,47.846,-7.83
69,112,3,Rare,7,Legs,3,Mail,legs,generic,2,20.1,44.1,47.846,-7.83
69,112,3,Rare,8,Feet,2,Leather,feet,generic,3,18.09,34.09,35.406,-3.718
69,112,3,Rare,8,Feet,3,Mail,feet,generic,2,18.09,34.09,35.406,-3.718
69,112,3,Rare,9,Wrist,1,Cloth,wrist,caster,4,39.4,47.4,26.794,76.905
69,112,3,Rare,9,Wrist,1,Cloth,wrist,generic,2,29.45,33.45,26.794,24.841
69,112,3,Rare,9,Wrist,4,Plate,wrist,generic,1,10.05,18.05,26.794,-32.634
69,112,3,Rare,10,Hands,2,Leather,hands,generic,1,18.09,34.09,35.406,-3.718
69,112,3,Rare,10,Hands,3,Mail,hands,generic,1,18.09,34.09,35.406,-3.718
69,112,3,Rare,11,Finger,0,Misc,finger,caster,1,40.59,40.59,26.794,51.489
69,112,3,Rare,14,Shield,6,Shield,shield,tank,1,60.34,60.34,35.406,70.421
69,112,3,Rare,16,Cloak,1,Cloth,cloak,caster,2,45.56,45.56,26.794,70.038
69,112,3,Rare,16,Cloak,1,Cloth,cloak,generic,1,8.04,8.04,26.794,-69.993
69,112,3,Rare,16,Cloak,1,Cloth,cloak,tank,1,47.12,47.12,26.794,75.86
69,112,3,Rare,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,100.5,100.5,86.124,16.693
69,112,3,Rare,20,Robe,1,Cloth,chest,caster,1,96.0,96.0,47.846,100.642
69,113,3,Rare,8,Feet,2,Leather,feet,tank,1,55.1,71.1,35.77,98.769
69,117,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,75.68,75.68,42.764,76.97
69,117,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,75.68,75.68,42.764,76.97
69,117,2,Uncommon,26,Ranged,3,Gun,ranged,physical,1,23.0,23.0,42.764,-46.217
69,130,3,Rare,1,Head,1,Cloth,head,caster,1,134.21,134.21,56.792,136.32
69,130,3,Rare,2,Neck,0,Misc,neck,caster,1,75.36,75.36,31.803,136.957
69,130,3,Rare,5,Chest,2,Leather,chest,caster,1,133.59,133.59,56.792,135.228
69,130,3,Rare,7,Legs,4,Plate,legs,physical,1,132.81,132.81,56.792,133.855
69,130,3,Rare,8,Feet,3,Mail,feet,physical,1,98.76,98.76,42.026,134.999
69,130,3,Rare,14,Shield,6,Shield,shield,tank,1,84.42,84.42,42.026,100.877
69,138,2,Uncommon,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,148.78,148.78,51.705,187.75
69,138,2,Uncommon,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,148.78,148.78,51.705,187.75
70,100,3,Rare,11,Finger,0,Misc,finger,caster,1,54.59,54.59,23.52,132.1
70,100,3,Rare,11,Finger,0,Misc,finger,generic,1,62.07,62.07,23.52,163.903
70,100,4,Epic,1,Head,1,Cloth,head,caster,2,72.125,72.125,48.3,49.327
70,100,4,Epic,1,Head,2,Leather,head,physical,1,97.09,97.09,48.3,101.014
70,100,4,Epic,1,Head,3,Mail,head,generic,1,43.0,43.0,48.3,-10.973
70,100,4,Epic,1,Head,4,Plate,head,tank,1,62.88,62.88,48.3,30.186
70,100,4,Epic,2,Neck,0,Misc,neck,caster,2,60.88,60.88,27.048,125.081
70,100,4,Epic,3,Shoulder,1,Cloth,shoulder,caster,1,46.1,62.1,35.742,73.745
70,100,4,Epic,5,Chest,1,Cloth,chest,caster,1,52.08,76.08,48.3,57.516
70,100,4,Epic,5,Chest,4,Plate,chest,physical,1,102.11,102.11,48.3,111.408
70,100,4,Epic,7,Legs,1,Cloth,legs,caster,1,99.32,99.32,48.3,105.631
70,100,4,Epic,7,Legs,2,Leather,legs,caster,1,119.26,119.26,48.3,146.915
70,100,4,Epic,7,Legs,3,Mail,legs,physical,1,60.15,60.15,48.3,24.534
70,100,4,Epic,7,Legs,4,Plate,legs,generic,1,36.85,36.85,48.3,-23.706
70,100,4,Epic,10,Hands,1,Cloth,hands,caster,1,38.08,54.08,35.742,51.307
70,100,4,Epic,11,Finger,0,Misc,finger,caster,4,62.745,62.745,27.048,131.976
70,100,4,Epic,11,Finger,0,Misc,finger,generic,3,58.54,58.54,27.048,116.43
70,100,4,Epic,11,Finger,0,Misc,finger,physical,2,58.08,58.08,27.048,114.729
70,100,4,Epic,11,Finger,0,Misc,finger,tank,2,45.11,45.11,27.048,66.778
70,100,4,Epic,13,One-hand Weapon,0,Axe,weapon_one_hand,tank,1,31.04,31.04,48.3,-35.735
70,100,4,Epic,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,38.0,38.0,48.3,-21.325
70,100,4,Epic,13,One-hand Weapon,7,Sword,weapon_one_hand,tank,1,32.71,32.71,48.3,-32.277
70,100,4,Epic,13,One-hand Weapon,15,Dagger,weapon_one_hand,physical,3,36.07,36.07,48.3,-25.321
70,100,4,Epic,15,Ranged,2,Bow,ranged,physical,1,34.0,34.0,48.3,-29.607
70,100,4,Epic,16,Cloak,1,Cloth,cloak,caster,1,57.24,57.24,27.048,111.624
70,100,4,Epic,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,caster,1,81.1,81.1,86.94,-6.717
70,100,4,Epic,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,433.13,433.13,86.94,398.194
70,100,4,Epic,17,Two-hand Weapon,6,Polearm,weapon_two_hand,generic,1,109.18,109.18,86.94,25.581
70,100,4,Epic,17,Two-hand Weapon,10,Staff,weapon_two_hand,physical,1,411.77,411.77,86.94,373.625
70,100,4,Epic,20,Robe,1,Cloth,chest,caster,1,105.58,105.58,48.3,118.592
70,100,4,Epic,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,3,181.78,181.78,48.3,276.356
70,100,4,Epic,21,Main-hand Weapon,7,Sword,weapon_main_hand,caster,3,177.45,177.45,48.3,267.391
70,100,4,Epic,25,Thrown,16,Thrown,ranged,physical,1,39.04,39.04,48.3,-19.172
70,100,4,Epic,26,Ranged,3,Gun,ranged,physical,1,34.0,34.0,48.3,-29.607
70,100,4,Epic,26,Ranged,18,Crossbow,ranged,physical,1,33.72,33.72,48.3,-30.186
70,101,3,Rare,11,Finger,0,Misc,finger,tank,1,51.05,51.05,23.791,114.58
70,102,3,Rare,2,Neck,0,Misc,neck,generic,1,21.0,21.0,24.062,-12.725
70,105,4,Epic,1,Head,1,Cloth,head,caster,4,94.98,114.98,51.088,125.065
70,105,4,Epic,1,Head,1,Cloth,head,generic,4,82.375,102.375,51.088,100.391
70,105,4,Epic,1,Head,2,Leather,head,caster,4,103.93,113.93,51.088,123.009
70,105,4,Epic,1,Head,2,Leather,head,generic,2,84.31,104.31,51.088,104.179
70,105,4,Epic,1,Head,2,Leather,head,physical,1,120.14,120.14,51.088,135.165
70,105,4,Epic,1,Head,3,Mail,head,caster,3,125.71,137.22,51.088,168.598
70,105,4,Epic,1,Head,3,Mail,head,generic,4,86.13,106.13,51.088,107.742
70,105,4,Epic,1,Head,4,Plate,head,caster,1,113.66,137.66,51.088,169.459
70,105,4,Epic,1,Head,4,Plate,head,generic,3,86.15,106.15,51.088,107.781
70,105,4,Epic,1,Head,4,Plate,head,physical,1,82.1,102.1,51.088,99.853
70,105,4,Epic,1,Head,4,Plate,head,tank,1,77.49,101.49,51.088,98.659
70,105,4,Epic,2,Neck,0,Misc,neck,caster,1,60.06,60.06,28.609,109.934
70,105,4,Epic,2,Neck,0,Misc,neck,physical,1,51.0,51.0,28.609,78.266
70,105,4,Epic,3,Shoulder,1,Cloth,shoulder,caster,2,79.985,87.985,37.805,132.735
70,105,4,Epic,3,Shoulder,1,Cloth,shoulder,generic,4,65.475,81.475,37.805,115.515
70,105,4,Epic,3,Shoulder,2,Leather,shoulder,generic,4,63.81,79.81,37.805,111.111
70,105,4,Epic,3,Shoulder,3,Mail,shoulder,generic,4,73.8,89.8,37.805,137.536
70,105,4,Epic,3,Shoulder,4,Plate,shoulder,generic,4,68.3,84.3,37.805,122.988
70,105,4,Epic,5,Chest,2,Leather,chest,caster,2,78.48,102.48,51.088,100.597
70,105,4,Epic,5,Chest,2,Leather,chest,generic,2,82.485,106.485,51.088,108.436
70,105,4,Epic,5,Chest,2,Leather,chest,physical,1,88.04,112.04,51.088,119.31
70,105,4,Epic,5,Chest,3,Mail,chest,caster,1,109.54,133.54,51.088,161.395
70,105,4,Epic,5,Chest,3,Mail,chest,generic,3,93.49,117.49,51.088,129.978
70,105,4,Epic,5,Chest,3,Mail,chest,physical,1,123.12,123.12,51.088,140.998
70,105,4,Epic,5,Chest,4,Plate,chest,generic,3,85.82,109.82,51.088,114.964
70,105,4,Epic,5,Chest,4,Plate,chest,physical,1,88.14,112.14,51.088,119.506
70,105,4,Epic,6,Waist,1,Cloth,waist,caster,4,72.63,88.63,37.805,134.441
70,105,4,Epic,7,Legs,1,Cloth,legs,caster,3,98.45,122.45,51.088,139.687
70,105,4,Epic,7,Legs,1,Cloth,legs,generic,4,102.225,102.225,51.088,100.098
70,105,4,Epic,7,Legs,2,Leather,legs,caster,2,106.51,106.51,51.088,108.485
70,105,4,Epic,7,Legs,2,Leather,legs,generic,2,104.345,104.345,51.088,104.248
70,105,4,Epic,7,Legs,3,Mail,legs,generic,4,117.51,117.51,51.088,130.017
70,105,4,Epic,7,Legs,4,Plate,legs,generic,4,110.675,110.675,51.088,116.638
70,105,4,Epic,7,Legs,4,Plate,legs,physical,1,103.14,103.14,51.088,101.889
70,105,4,Epic,8,Feet,1,Cloth,feet,caster,1,59.47,75.47,37.805,99.631
70,105,4,Epic,8,Feet,3,Mail,feet,caster,1,96.59,96.59,37.805,155.497
70,105,4,Epic,8,Feet,4,Plate,feet,physical,1,65.76,81.76,37.805,116.269
70,105,4,Epic,9,Wrist,1,Cloth,wrist,caster,2,52.55,56.55,28.609,97.665
70,105,4,Epic,9,Wrist,2,Leather,wrist,physical,1,53.06,61.06,28.609,113.429
70,105,4,Epic,9,Wrist,3,Mail,wrist,generic,1,75.75,83.75,28.609,192.74
70,105,4,Epic,9,Wrist,4,Plate,wrist,caster,1,65.84,65.84,28.609,130.137
70,105,4,Epic,9,Wrist,4,Plate,wrist,physical,1,58.05,58.05,28.609,102.908
70,105,4,Epic,9,Wrist,4,Plate,wrist,tank,1,53.13,53.13,28.609,85.711
70,105,4,Epic,10,Hands,1,Cloth,hands,caster,1,68.26,84.26,37.805,122.882
70,105,4,Epic,10,Hands,1,Cloth,hands,generic,4,64.815,64.815,37.805,71.447
70,105,4,Epic,10,Hands,2,Leather,hands,caster,3,74.47,74.47,37.805,96.986
70,105,4,Epic,10,Hands,2,Leather,hands,generic,3,77.14,77.14,37.805,104.048
70,105,4,Epic,10,Hands,2,Leather,hands,physical,1,87.75,87.75,37.805,132.114
70,105,4,Epic,10,Hands,3,Mail,hands,caster,1,66.0,82.0,37.805,116.904
70,105,4,Epic,10,Hands,3,Mail,hands,generic,5,75.47,76.1,37.805,101.297
