entry,name,class,subclass,subclass_label,inventory_type,inventory_label,slot_key,role,quality,quality_label,origin_expansion,origin_label,origin_source,present_in_vanilla,present_in_tbc,present_in_wrath,pvp_family,required_level,item_level,expansion_band,ilvl_band,old_armor,new_armor,armor_peer_median,armor_sample_count,armor_peer_window,armor_classification,armor_change_percent,old_damage_min,old_damage_max,new_damage_min,new_damage_max,weapon_damage_peer_median_dps,weapon_damage_sample_count,weapon_damage_peer_window,weapon_damage_change_percent,old_dps,new_dps,old_stat_list,new_stat_list,old_weighted_budget,new_weighted_budget,special_weapon_budget,special_weapon_stat_list,socket_budget,target_budget,target_visible_budget,target_visible_budget_unclamped,target_source,target_sample_count,peer_group,peer_window,peer_p10,peer_p25,peer_p75,peer_p90,peer_outlier,sql_blocked,sql_block_reasons,percent_over_under_before,percent_over_under_after,action,skip_reasons,warnings,special_effect_flags
14419,Silksand Bracers,4,1,Cloth,9,Wrist,wrist,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,33,38,classic_leveling,030-039,22,22,22.0,13,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Stamina, +5 Spirit","+7 Stamina, +6 Spirit",9.02,10.690000000000001,0.0,,0.0,10.85,10.824,10.85,peer_+/-10_ilvl,8,origin=0;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,8.304,9.75,12.0,12.804,True,True,peer target requires 20.3% visible budget change,-16.86635944700461,-1.4746543778801693,report-only,,SQL blocked: peer target requires 20.3% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 13 sample(s),
14420,Silksand Cape,4,1,Cloth,16,Cloak,cloak,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,33,38,classic_leveling,030-039,25,25,24.0,29,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Stamina, +5 Intellect","+6 Stamina, +5 Intellect",9.02,9.02,0.0,,0.0,9.02,9.02,9.02,no_peer_skip,0,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 29 sample(s),
14595,Hawkeye's Breeches,4,2,Leather,7,Legs,legs,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,33,38,classic_leveling,030-039,93,93,96.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+14 Agility, +3 Stamina","+14 Agility, +3 Stamina",16.01,16.01,0.0,,0.0,16.01,16.01,16.01,no_peer_skip,0,origin=0;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
14596,Hawkeye's Epaulets,4,2,Leather,3,Shoulder,shoulder,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,33,38,classic_leveling,030-039,80,80,79.0,8,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+9 Agility, +5 Stamina","+9 Agility, +5 Stamina",12.35,12.35,0.0,,0.0,12.35,12.35,12.35,no_peer_skip,0,origin=0;quality=2;slot=shoulder;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 8 sample(s),
14765,Enduring Circlet,4,3,Mail,1,Head,head,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,33,38,classic_leveling,030-039,181,181,176.0,13,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+12 Stamina, +12 Attack Power, +3 Agility","+12 Stamina, +12 Attack Power, +3 Agility",17.04,17.04,0.0,,0.0,17.0,17.04,17.04,peer_+/-10_ilvl,9,origin=0;quality=2;slot=head;armor=3;weapon=none;pvp=none;role=physical,+/-10_ilvl,12.36,12.370000000000001,17.37,18.208,False,False,,0.23529411764705382,0.23529411764705382,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 13 sample(s),
14767,Enduring Pauldrons,4,3,Mail,3,Shoulder,shoulder,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,33,38,classic_leveling,030-039,167,167,167.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+16 Attack Power, +7 Stamina","+16 Attack Power, +7 Stamina",12.690000000000001,12.690000000000001,0.0,,0.0,12.85,12.690000000000001,12.690000000000001,peer_+/-10_ilvl,10,origin=0;quality=2;slot=shoulder;armor=3;weapon=none;pvp=none;role=physical,+/-10_ilvl,8.456000000000001,10.0125,13.36,14.317999999999998,False,False,,-1.2451361867704152,-1.2451361867704152,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
15695,Studded Ring Shield,4,6,Shield,14,Shield,shield,tank,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,38,classic_leveling,030-039,711,711,728.0,25,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Strength, +4 Stamina","+6 Strength, +4 Stamina",8.68,8.68,0.0,,0.0,9.504999999999999,8.68,8.68,peer_+/-5_ilvl,24,origin=0;quality=2;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,+/-5_ilvl,6.03,6.94,10.01,11.007,False,False,,-8.679642293529714,-8.679642293529714,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 25 sample(s),
15697,Kodo Rustler Boots,4,1,Cloth,8,Feet,feet,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,38,classic_leveling,030-039,35,35,35.0,15,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+8 Intellect, +5 Spirit, +3 Stamina","+7 Intellect, +4 Spirit, +3 Stamina",15.01,13.01,0.0,,0.0,13.0,13.0,13.0,peer_+/-5_ilvl,13,origin=0;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=healer,+/-5_ilvl,11.07,12.0,13.370000000000001,16.6,True,False,,15.46153846153846,0.07692307692307529,updated,,armor unchanged: within +/-15% peer tolerance from 15 sample(s),
15698,Wrangling Spaulders,4,3,Mail,3,Shoulder,shoulder,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,38,classic_leveling,030-039,167,167,167.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Stamina, +16 Attack Power, +2 Agility","+6 Stamina, +16 Attack Power, +2 Agility",14.02,14.02,0.0,,0.0,12.52,14.02,14.02,peer_+/-10_ilvl,10,origin=0;quality=2;slot=shoulder;armor=3;weapon=none;pvp=none;role=physical,+/-10_ilvl,8.456000000000001,10.0125,13.3575,13.723999999999998,False,False,,11.980830670926517,11.980830670926517,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
16791,Silkstream Cuffs,4,1,Cloth,9,Wrist,wrist,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,38,classic_leveling,030-039,22,22,22.0,13,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Stamina, +4 Spirit, +5 Intellect","+3 Stamina, +3 Spirit, +5 Intellect",11.68,10.01,0.0,,0.0,10.01,10.01,10.01,peer_+/-10_ilvl,8,origin=0;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,8.304,9.015,12.0,12.804,True,False,,16.683316683316683,0.0,updated,,armor unchanged: within +/-15% peer tolerance from 13 sample(s),
16793,Arcmetal Shoulders,4,3,Mail,3,Shoulder,shoulder,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,38,classic_leveling,030-039,167,167,167.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+9 Agility, +5 Stamina","+9 Agility, +5 Stamina",12.35,12.35,0.0,,0.0,13.02,12.35,12.35,peer_+/-10_ilvl,10,origin=0;quality=2;slot=shoulder;armor=3;weapon=none;pvp=none;role=physical,+/-10_ilvl,8.456000000000001,10.0125,13.36,14.317999999999998,False,False,,-5.145929339477727,-5.145929339477727,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
16794,Gripsteel Wristguards,4,3,Mail,9,Wrist,wrist,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,38,classic_leveling,030-039,98,98,96.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+5 Stamina, +10 Attack Power, +3 Agility","+4 Stamina, +9 Attack Power, +2 Agility",11.35,9.18,0.0,,0.0,8.34,9.08,8.34,peer_+/-10_ilvl,11,origin=0;quality=2;slot=wrist;armor=3;weapon=none;pvp=none;role=physical,+/-10_ilvl,6.67,7.01,8.684999999999999,11.0,True,True,peer target requires 26.5% visible budget change,36.09112709832134,10.071942446043163,report-only,,SQL blocked: peer target requires 26.5% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
16873,Braidfur Gloves,4,2,Leather,10,Hands,hands,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,38,classic_leveling,030-039,66,66,66.0,19,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+7 Intellect, +5 Stamina, +4 Spirit","+7 Intellect, +5 Stamina, +4 Spirit",14.35,14.35,0.0,,0.0,14.35,14.35,14.35,no_peer_skip,0,origin=0;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 19 sample(s),
17704,Edge of Winter,2,0,Axe,13,One-hand Weapon,weapon_one_hand,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,33,38,classic_leveling,030-039,0,0,0.0,0,,not_checked,0.0,30.0,56.0,26.0,48.0,17.679,9,within 10 ilvl,-13.953,20.476190476190474,17.619047619047617,+3 Stamina,+3 Stamina,2.0100000000000002,2.0100000000000002,0.0,,0.0,4.0200000000000005,2.4120000000000004,4.0200000000000005,peer_+/-10_ilvl,8,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,+/-10_ilvl,3.149,3.35,4.8575,5.561,True,True,special-effect/itemset rows require --allow-special-effects; peer target requires 100.0% visible budget change; weapon requires at least 10 peer samples for SQL; found 8; weapon requires at least 10 peer samples for SQL; found 9,-50.0,-50.0,report-only,,spell payload detected and left unchanged; SQL blocked: special-effect/itemset rows require --allow-special-effects; SQL blocked: peer target requires 100.0% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; weapon DPS median from 9 sample(s) within 10 ilvl; SQL blocked: weapon requires at least 10 peer samples for SQL; found 8; SQL blocked: weapon requires at least 10 peer samples for SQL; found 9,spell_payload
17721,Gloves of the Greatfather,4,2,Leather,10,Hands,hands,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,33,38,classic_leveling,030-039,66,66,66.0,19,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+9 Spell Power,+9 Spell Power,7.74,7.74,0.0,,0.0,7.74,7.74,7.74,no_peer_skip,0,origin=0;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; special-effect/itemset rows require --allow-special-effects,0.0,0.0,unchanged,,spell payload detected and left unchanged; SQL blocked: special-effect/itemset rows require --allow-special-effects; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 19 sample(s),spell_payload
19743,Cloaked Hood TEST,4,2,Leather,1,Head,head,physical,2,Uncommon,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,33,38,classic_leveling,030-039,86,86,88.0,14,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+10 Stamina, +10 Agility","+10 Stamina, +10 Agility",16.7,16.7,0.0,,0.0,16.7,16.7,16.7,no_peer_skip,0,origin=-1;quality=2;slot=head;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,unchanged,,SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
33259,Crimson Barbut,4,3,Mail,1,Head,head,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,38,classic_leveling,030-039,181,181,176.0,13,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+26 Attack Power, +5 Stamina","+26 Attack Power, +5 Stamina",16.35,16.35,0.0,,0.0,16.35,16.35,16.35,no_peer_skip,0,origin=1;quality=2;slot=head;armor=3;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 13 sample(s),
33264,Glowing Tourmaline Ring,4,0,Misc,11,Finger,finger,healer,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,38,classic_leveling,030-039,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Stamina, +4 Spirit","+6 Stamina, +4 Spirit",8.02,8.02,0.0,,0.0,8.02,8.02,8.02,no_peer_skip,0,origin=1;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples,
33267,Fleshripper,2,15,Dagger,13,One-hand Weapon,weapon_one_hand,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,38,classic_leveling,030-039,0,0,0.0,0,,not_checked,0.0,25.0,48.0,25.0,48.0,20.357,9,within 10 ilvl,0.0,20.27777777777778,20.27777777777778,"+3 Stamina, +5 Agility","+3 Stamina, +5 Agility",7.01,7.01,0.0,,0.0,7.01,7.01,7.01,no_peer_skip,0,origin=1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon DPS unchanged: within +/-15% peer tolerance from 9 sample(s),
33268,Bone Dirk,2,15,Dagger,13,One-hand Weapon,weapon_one_hand,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,38,classic_leveling,030-039,0,0,0.0,0,,not_checked,0.0,20.0,37.0,20.0,37.0,20.278,9,within 10 ilvl,0.0,20.357142857142858,20.357142857142858,"+1 Stamina, +6 Agility","+1 Stamina, +6 Agility",6.67,6.67,0.0,,0.0,6.67,6.67,6.67,no_peer_skip,0,origin=1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon DPS unchanged: within +/-15% peer tolerance from 9 sample(s),
33270,Mariner's Sword,2,7,Sword,13,One-hand Weapon,weapon_one_hand,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,38,classic_leveling,030-039,0,0,0.0,0,,not_checked,0.0,33.0,62.0,33.0,62.0,23.003,10,within 10 ilvl,0.0,20.65217391304348,20.65217391304348,"+5 Agility, +3 Strength","+5 Agility, +3 Strength",8.0,8.0,0.0,,0.0,8.0,8.0,8.0,no_peer_skip,0,origin=1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon DPS unchanged: within +/-15% peer tolerance from 10 sample(s),
33272,Biting Axe,2,0,Axe,13,One-hand Weapon,weapon_one_hand,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,38,classic_leveling,030-039,0,0,0.0,0,,not_checked,0.0,23.0,43.0,20.0,37.0,17.679,9,within 10 ilvl,-13.636,20.625,17.8125,"+5 Agility, +3 Strength","+5 Agility, +3 Strength",8.0,8.0,0.0,,0.0,8.0,8.0,8.0,no_peer_skip,0,origin=1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter; weapon requires at least 10 peer samples for SQL; found 9,0.0,0.0,report-only,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon DPS median from 9 sample(s) within 10 ilvl; SQL blocked: weapon requires at least 10 peer samples for SQL; found 9,
888353,Static-Charged Capacitor,4,0,Misc,12,Trinket,,healer,4,Epic,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,28,38,classic_leveling,030-039,0,0,0.0,0,,not_checked,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+10 Spirit,+10 Spirit,10.0,10.0,0.0,,0.0,10.0,10.0,10.0,unclassified,0,,,0.0,0.0,0.0,0.0,False,True,item could not be peer-classified; origin_expansion missing; select custom_or_unknown explicitly for SQL; special-effect/itemset rows require --allow-special-effects,0.0,0.0,skipped,trinket excluded; cannot classify inventory slot,spell payload detected and left unchanged; SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; SQL blocked: special-effect/itemset rows require --allow-special-effects; normal stats unchanged: item could not be peer-classified,spell_payload
1602,Sickle Axe,2,0,Axe,13,One-hand Weapon,weapon_one_hand,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,34,39,classic_leveling,030-039,0,0,0.0,0,,not_checked,0.0,48.0,90.0,48.0,90.0,0.0,0,,0.0,26.538461538461537,26.538461538461537,"+5 Agility, +6 Strength, +3 Stamina","+4 Agility, +5 Strength, +3 Stamina",13.01,11.01,0.0,,0.0,10.01,10.408000000000001,10.01,peer_+/-5_ilvl,18,origin=0;quality=3;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,+/-5_ilvl,5.7,8.36,10.02,12.0,True,True,peer target requires 23.1% visible budget change,29.97002997002997,9.990009990009991,report-only,,SQL blocked: peer target requires 23.1% visible budget change; visible stat target clamped to +/-20% safety cap; final visible stat budget adjusted to stay within +/-20% safety cap; weapon damage unchanged: not enough comparable physical weapon samples,
2620,Augural Shroud,4,1,Cloth,1,Head,head,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,34,39,classic_leveling,030-039,42,42,42.5,22,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+5 Stamina, +10 Intellect, +11 Spell Power","+4 Stamina, +8 Intellect, +9 Spell Power",22.81,18.42,0.0,,0.0,15.85,18.248,15.85,peer_+/-10_ilvl,8,origin=0;quality=2;slot=head;armor=1;weapon=none;pvp=none;role=caster,+/-10_ilvl,10.7,12.5,17.265,18.642,True,True,peer target requires 30.5% visible budget change,43.91167192429022,16.214511041009477,report-only,,SQL blocked: peer target requires 30.5% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 22 sample(s),
4041,Aurora Cowl,4,1,Cloth,1,Head,head,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,34,39,classic_leveling,030-039,42,42,42.5,22,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+10 Stamina, +10 Intellect","+10 Stamina, +10 Intellect",16.7,16.7,0.0,,0.0,16.0,16.7,16.7,peer_+/-10_ilvl,8,origin=0;quality=2;slot=head;armor=1;weapon=none;pvp=none;role=caster,+/-10_ilvl,10.7,12.5,18.544999999999998,20.843,False,False,,4.374999999999996,4.374999999999996,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 22 sample(s),
4042,Aurora Gloves,4,1,Cloth,10,Hands,hands,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,34,39,classic_leveling,030-039,32,32,33.0,12,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+8 Agility, +8 Intellect","+7 Agility, +6 Intellect",16.0,13.0,0.0,,0.0,12.0,12.8,12.0,peer_+/-10_ilvl,15,origin=0;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=caster,+/-10_ilvl,7.552,10.690000000000001,15.84,19.784,True,True,peer target requires 25.0% visible budget change,33.33333333333333,8.333333333333332,report-only,,SQL blocked: peer target requires 25.0% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 12 sample(s),
4067,Glyphed Buckler,4,6,Shield,14,Shield,shield,tank,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,34,39,classic_leveling,030-039,728,728,728.0,27,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+7 Spirit, +4 Stamina","+7 Spirit, +4 Stamina",9.68,9.68,0.0,,0.0,9.175,9.68,9.68,peer_+/-5_ilvl,26,origin=0;quality=2;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,+/-5_ilvl,6.03,7.272500000000001,10.01,11.344999999999999,False,False,,5.50408719346048,5.50408719346048,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 27 sample(s),
4078,Chief Brigadier Coif,4,3,Mail,1,Head,head,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,34,39,classic_leveling,030-039,184,184,181.0,10,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+11 Stamina, +10 Agility","+11 Stamina, +10 Agility",17.37,17.37,0.0,,0.0,17.0,17.37,17.37,peer_+/-10_ilvl,9,origin=0;quality=2;slot=head;armor=3;weapon=none;pvp=none;role=physical,+/-10_ilvl,12.36,12.370000000000001,17.05,18.208,False,False,,2.1764705882352997,2.1764705882352997,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 10 sample(s),
